,index,text,url
23,23,"""Fundamentals of Corporate Financial Statement Analysis - Course Content
Introduction to Corporate Financial Statements
Course Objectives
This course is designed to explain how financial measures of corporate performance are calculated and used to assess credit worthiness of a business. The course covers the basics of financial statement analysis and enables participants to confidently use financial ratios and financial terminology. This is an introductory level course designed for users of financial reports and accounts who have no prior or limited knowledge of corporate financial information; it focuses on the numbers behind the risks rather than the risks themselves.
Key Learning Outcomes:
How a company’s business and financing activities are reflected in its financial statements
The components of financial statements: Balance sheet, profit and loss and cash flow and key notes to the accounts
The distinction between cash flow and profits
How to measure operating, investing and financial performance using appropriate ratios and cash flow tools
Who Should Attend
Anyone with an interest in understanding corporate analysis and in need of and introduction of refresher of the fundamentals of financial analysis. Financial professionals in a credit risk, asset investment or relationship management role, as well as those engaged in the assessment of counterparty risk from an underwriting viewpoint or trade debtor exposure. Regulators or those in a supervisory role with an interest in understanding the underlying credit assessment needed in the organizations or departments they assess. This program is recommended for those without an accountancy or financial analysis background and works well as preparation of the corporate credit analysis or related courses.
Further Learning
Corporate Credit Analysis
Corporate Credit Rating Methodology
Leveraged Finance and High Yield Credit Risk
Credit Risk of Commodity Companies
Related courses include
Fundamentals of Bank Financial Statement Analysis
and
Fundamentals of Insurance Financial Statements.
Day One
Introduction
Financial analysis as a fundamental tool of credit risk analysis
Financial reporting and accounting standards
Core Financial Statements
Methodological assessment of the key financial accounts and the way they complement each other.
Statement of financial position
Statement of comprehensive income
Statement of cash flow
Statement of changes in equity
Notes to the accounts
Accountants opinion
Financial Profile Analysis
Using information from the financial statements to assess financial performance and financial leverage of a corporate. Introduction of key financial ratios which can be used in the assessment.
Profitability and Cash flow Generation and Absorption
Accounting for revenue and expenses
Capitalized expenses and provisioning
Income resulting from group investment
Non-operating items and reporting of discontinued operations
EBITDA, funds from operations and cash flow from operations
Ratios to assess the quality and stability of earnings and cash flow
Key asset categories on-balance and off-balance sheet
The meaning of net working capital and cash conversion
Fixed assets, intangible assets and depreciation, amortization, depletion
Assets not recognized on balance sheet
Ratios and cash flow measures to assess the efficient use of existing assets and investment need in assets
Day Two
Liquidity and Capital Structure
Spontaneous finance from suppliers
Short-term and long-term borrowings
Off-balance sheet and contingent liabilities
Equity and reserves; retained earnings, dividend payments, share repurchases
Cash Flow Available for Debt Service (CFADS)
Ratios to assess the capital structure and debt service capability
Liquidity assessment
Potential effect of foreign currency exposures""",https://www.fitchlearning.com/fundamentals-corporate-financial-statement-analysis-course-content
24,24,"""Basics of capital budgeting, important financial management activities, firm undertakes""",https://www.chegg.com/homework-help/questions-and-answers/1-basics-capital-budgeting-one-important-financial-management-activities-firm-undertakes-e-q32399854
25,25,"""""""Net present value definition —  AccountingTools
October 28, 2023
Net present value definition
October 28, 2023
/
Steven Bragg
Related Courses
Capital Budgeting
Excel Formulas and Functions
Financial Analysis
What is Net Present Value?
Net present value is an analysis tool used to decide whether to invest in a capital asset. It is employed as part of the capital budgeting process. A desirable investment is one that yields a positive net present value, which implies that a business will receive excess cash over time as a result of the investment. A negative net present value indicates that a company will lose money on a proposed investment. A negative net present value is usually grounds to terminate an investment that is under consideration.
How to Calculate Net Present Value
Net present value is calculated as the difference between the present value of one or more inbound cash flows and one or more outbound cash flows. The discounted cash flow methodology is used to derive present value, using a discount rate as the basis for the discounting. The discount rate is typically based on the cost of capital of the business running the analysis. If the cash flows associated with a proposed investment are expected to be unusually risky, then the discount rate may be increased, thereby reducing the net present value of the associated cash flows.
Advantages of Net Present Value
A key benefit of net present value is that it reduces the cash flows associated with a project to one numeric value, which can be easily compared to the net present values of other projects. The project generating the highest net present value is then selected for investment, while the other projects are assigned a lower priority or rejected.
Disadvantages of Net Present Value
Net present value is not a perfect analysis tool, for it suffers from several problems. First, estimated cash flows rarely match actual results, especially when the original estimates are excessively optimistic. Second, the discount rate used for a capital asset analysis may not be appropriate, given the incremental cost of the capital required to fund a project. Third, an adjustment of the discount rate to account for risk is usually a guess; there is no quantitative derivation of the adjustment. And finally, an investment based on a net present value analysis only looks at the circumstances of a specific investment, rather than the entire system of profit generation; thus, investments using NPV can be sub-optimized.
Related Articles
How to Calculate NPV
Net Present Value Analysis
The Difference Between NPV and IRR
The Difference Between Present Value and Net Present Value
October 28, 2023
/
Steven Bragg
/
Financial Analysis
Steven Bragg
Normal spoilage definition
Accounting for pensions
Copyright 2023""""""",https://www.accountingtools.com/articles/net-present-value
26,26,"""5 Methods for Capital Budgeting
Capital budgeting is defined as the process used to determine whether capital assets are worth investing in. Capital assets are generally only a small portion of a company’s total assets, but they are usually long-term investments like new equipment, facilities, and software upgrades. Finance professionals need to develop an understanding of the five primary methods of capital budgeting, which include: 

Internal Rate of Return
The internal rate of return calculation is used to determine whether a particular investment is worthwhile. It helps aid investors in measuring the potential profitability of their investments.

Net Present Value
Net present value (NPV) is used for analyzing the projected returns for a potential investment or project. NPV accounts for the time value of money, so opportunity costs and inflation are not ignored. 

Profitability Index
The profitability index is designed to identify the relationship between the cost of a proposed investment and the benefits that could be produced if the venture was successful. 

Accounting Rate of Return
The accounting rate of return is the projected return that an organization can expect from a proposed capital investment. It is a useful metric for quickly calculating the profitability of a company.

Payback Period
The payback period is a financial analytical tool that defines the length of time necessary to earn back money that has been invested. Understanding the payback period of an investment limits the risks associated with taking on costly projects.

It’s important that firms remain mindful of their cash flows and capital assets to ensure that their investments prove profitable in the long term. This way, companies can reap full benefits of capital budgeting.""",https://online.norwich.edu/online/about/resource-library/5-methods-capital-budgeting
27,27,"""What is Financial Modeling?
Financial modeling is one of the most highly valued, but thinly understood, skills in financial analysis. The objective of financial modeling is to combine accounting, finance, and business metrics to create a forecast of a company’s future results.
A financial model is simply a spreadsheet that forecasts a business’s financial performance into the future. The forecast is typically based on the company’s historical performance and assumptions about the future, and requires preparing an income statement, balance sheet, cash flow statement, and supporting schedules.

Key Highlights
Financial modeling combines accounting, finance, and business metrics to create a forecast of a company’s future results.
The main goal of financial modeling is to accurately project a company’s future financial performance.
Modeling can be useful for valuing companies, determining whether a company should raise capital or grow the business organically or through acquisitions.

What is a Financial Model Used For?
There are many types of financial models with a wide range of uses. Financial models are used to make decisions about:
Raising capital 
Making acquisitions 
Growing the business organically 
Selling or divesting assets and business units
Budgeting and forecasting
Capital allocation 
Valuing a business

What Software is Best for Financial Modeling?
Each business is unique and requires a specific set of assumptions and calculations. Excel is used because it is the most flexible and customizable spreadsheet tool available. 

Who Builds Financial Models?
There are many different types of professionals who build financial models. The most common types of career tracks are investment banking, equity research, corporate development, FP&A, and accounting.

How Can You Learn Financial Modeling?
The best way to learn financial modeling is to practice. It takes years of experience to become an expert at building financial models, and you really have to learn by doing. 

How Much Accounting Knowledge is Required for Financial Modeling?
In order to build a financial model, you need a solid understanding of accounting fundamentals.
""
",https://corporatefinanceinstitute.com/resources/financial-modeling/what-is-financial-modeling/
28,28,"Sure, the cleaned version would read:
""Failed to fetch content from https://www.onestream.com/blog/5-steps-to-effective-financial-modeling-in-corporate-finance/. Status code: 403""",https://www.onestream.com/blog/5-steps-to-effective-financial-modeling-in-corporate-finance/
29,29,"""Financial Modeling Courses & Training | Build Financial Models Now
Financial modeling is the application of data analysis to predict business performance, manage assets, and track cash flow. Financial modeling is a vital tool, essential for a business to succeed, whether it is a startup or a Fortune 500 company. A financial modeling course on Udemy can familiarize you with the concepts and strategies vital to business success.

What is financial modeling?
Research analysts, investment bankers, accountants, and entrepreneurs use financial modeling to better understand a company’s performance before making important business decisions. Financial models are generated using MS Excel and can help you accomplish a variety of important tasks such as forecasting business performance, budgeting, asset management, and understanding cash flow. Financial modeling requires a keen sense of numbers and data to prepare the best financial reports for yourself or your clients.

What are some examples of financial models and what are they used for?
There are several different types of financial models used by professionals to help them make the best business decisions. Financial models help professionals make important business decisions about raising capital, forecasting business changes and requirements, or what it will take to grow a business. Some examples of these useful financial models are the discounted cash flow (DCF), a valuation method used to determine the worth of investing in a business; leveraged buyout (LBO), which examines the impact of funding an acquisition with debt; and mergers and acquisitions (M&A), a method that analyzes the result of acquiring or merging with another company.

What does an investment banker do?
Investment bankers assist corporations and individual investors by making a variety of critical decisions to best ensure the success of their business and financial growth. Investment bankers work in capital markets, advisory, trading and brokerage, and asset management. Investment bankers usually work for investment banks that serve business clients. They provide guidance and expertise to corporate clients seeking to issue an IPO (initial public offering) to raise capital that they could use to expand a business, acquire, or merge with another company.

What are the balance sheet, the income statement, and the statement of cash flows?
Balance sheets help business owners, investment bankers, and accountants understand the assets of a business. In particular, balance sheets outline what the business owns, or its assets. It also notes what the business owes, or its debt and liabilities. A company’s income statement is just as important as its balance sheet and tells you how much profit a company generated during a particular year. The statement of cash flows is a useful tool for stakeholders and can provide insight into how effectively the organization manages its operations. Businesses use a statement of cash flows to understand a company’s performance, more specifically, to assess a company’s ability to generate cash from operations, financing, and investing.""",https://www.udemy.com/topic/financial-modeling/
30,30,"""What Is Risk Management in Finance, and Why Is It Important?

Risk management involves identifying, analyzing, and accepting or mitigating uncertainty in investment decisions. It is the process of monitoring and dealing with the financial risks associated with investing. Risk is inseparable from return in the investment world.

Key Takeaways:
Risk management is the process of identification, analysis, and acceptance or mitigation of uncertainty in investment decisions.
Risk is inseparable from return in the investment world.
Risk management strategies include avoidance, retention, sharing, transferring, and loss prevention and reduction.
One of the tactics to ascertain risk is standard deviation, a statistical measure of dispersion around a central tendency.

How Risk Management Works:
Risk is inseparable from return. A solid understanding of risk in its different forms can help investors to better understand the opportunities, trade-offs, and costs involved with different investment approaches.
Risk management involves identifying and analyzing where risk exists, and making decisions about how to deal with it. It occurs everywhere in the realm of finance.

Types of Risk Management:
Beta and Passive: One risk measure oriented to behavioral tendencies is a drawdown, which refers to any period during which an asset's return is negative relative to a previous high mark.
Alpha and Active: Returns vary because of a number of factors unrelated to market risk.
Investment managers who follow an active strategy take on other risks to achieve excess returns over the market's performance.

The Cost of Risk:
The pricing difference between passive (beta risk) and active strategies (alpha risk) encourages many investors to try and separate these risks.

Example of Risk Management:
During a 15-year period from Aug. 1, 1992, to July 31, 2007, the average annualized total return of the S&P 500 was 10.7%. This number reveals what happened for the whole period, but it does not say what happened along the way.

Why Is Risk Management Important?
Risk management is a key part of the investment and financial world. Risk management allows individuals to reach their goals while mitigating or dealing with any of the associated losses.

How Can I Practice Risk Management in Personal Finance?
Start by identifying your goals, and then highlight the risks associated with your objectives. Once you know what the risks are, evaluate them and research the best ways to manage these risks.

How Do Companies Manage Their Operational Risk?
Companies can manage it by identifying and assessing potential risks, measuring them, and putting controls in place to either mitigate or eliminate them altogether.

The Bottom Line:
Risk is an integral part of the financial world. Knowing what the risks are, how to identify them, and employing suitable risk management techniques can help mitigate losses while you reap the rewards.""
",https://www.investopedia.com/terms/r/riskmanagement.asp
31,31,"The main themes of the text cannot be identified as it seems to be about an error fetching content from a website, rather than an article with a particular topic or theme.",https://reciprocity.com/blog/5-step-risk-management-process/
32,32,"""The Options Strategies Quick Guide. This guide presents a range of strategies for investing with options, containing graphs that break down profit and loss at expiration, examples, market outlook, risk, reward, volatility, erosion and break-even point for each strategy, and more.

Options can seem overwhelming due to the many available options and potential strategies, but getting started could be easier than anticipated. This guide provides an overview of a few components of many commonly used options strategies. No statement in this web site is intended to be construed as a recommendation to purchase or sell a security, or to provide investment advice. Options involve risk and are not suitable for all investors. 

About the Options Industry Council: OIC is an industry resource provided by OCC that offers trustworthy education about the benefits and risks of exchange-listed options. Since 1992, OIC has been dedicated to increasing the awareness, knowledge and responsible use of options by individual investors, financial advisors and institutional managers. 

So what are you waiting for? Don’t miss out on your chance to expand your options education for FREE. This web site discusses exchange-traded options issued by The Options Clearing Corporation. Options involve risk and are not suitable for all investors. Prior to buying or selling an option, a person must obtain a copy of Characteristics and Risks of Standardized Options. 

©1998-2023 The Options Clearing Corporation. All rights reserved. User acknowledges review of the Terms and Conditions and Privacy Policy governing this site. Continued use constitutes acceptance of the terms and conditions stated therein.""
",https://www.optionseducation.org/landingpages-options-strategy-quick-guide
33,33,"""Failed to fetch the content from the stock market.""",https://www.investopedia.com/terms/s/stockmarket.asp: https://www.investopedia.com/terms/s/stockmarket.asp
34,34,"""Failed to fetch the content from the stock market https://www.thebalance.com/how-does-the-stock-market-work-3505397. Status code: 405""",https://www.thebalance.com/how-does-the-stock-market-work-3505397: https://www.thebalance.com/how-does-the-stock-market-work-3505397
35,35,"""Failed to fetch the content from https://www.nerdwallet.com/article/investing/stock-market-basics. Status code: 404""",https://www.nerdwallet.com/article/investing/stock-market-basics: https://www.nerdwallet.com/article/investing/stock-market-basics
36,36,"""Failed to fetch the content from https://corporatefinanceinstitute.com/what-is-a-bond/. Status code: 404""",https://corporatefinanceinstitute.com/what-is-a-bond/: https://m.youtube.com/watch?v=KfBhTVatB8k
37,37,"""Failed to fetch the content from bond pricing. Status code: 404""",https://www.investopedia.com/terms/b/bondpricing.asp: https://www.investopedia.com/terms/b/bondpricing.asp
38,38,"""""""Failed to fetch the content from www.cfi.co.uk/derivatives.html. Status code: 404""""""",https://www.cfi.co.uk/derivatives.html: https://www.cfi.co.uk/derivatives.html
39,39,"Apologies for any misunderstanding, the text you've provided doesn't seem to be an article. It's a statement indicating that the content at the URL https://www.investopedia.com/terms/f/futures.asp could not be fetched due to an error (Status code: 404). However, if you were looking to simplify it by removing unnecessary parts, you could trim it down to ""Failed to fetch content"".",https://www.investopedia.com/terms/f/futures.asp: https://www.investopedia.com/terms/f/futures.asp
40,40,"""""""Failed to fetch content from https://www.investopedia.com/terms/f/forex.asp. Status code: 404""""""",https://www.investopedia.com/terms/f/forex.asp: https://www.investopedia.com/terms/f/forex.asp
41,41,"""""""Failed to fetch the content from the Forex Rates. Status code: 404""""""",https://www.investopedia.com/terms/f/forexrates.asp: https://www.investopedia.com/terms/f/forexrates.asp
42,42,"""Failed to fetch the content from https://www.investopedia.com/terms/d/diversification.asp. Status code: 404""",https://www.investopedia.com/terms/d/diversification.asp: https://www.investopedia.com/terms/d/diversification.asp
43,43,"""""""Diversification Strategies: Start Investing - Fidelity Learning Center""""""",https://www.fidelity.com/learning-center/start-investing/diversification-strategies: https://www.fidelity.com/learning-center/start-investing/diversification-strategies
44,44,"""""""Diversification Strategies""""""",https://www.thebalance.com/diversification-strategies-3153688: https://www.thebalance.com/diversification-strategies-3153688
45,45,"""Failed to fetch the content from the asset allocation page. Status code: 404""",https://www.investopedia.com/terms/a/assetallocation.asp: https://www.investopedia.com/terms/a/assetallocation.asp
46,46,"""Failed to fetch the content from the asset allocation guide. Status code: 404""",https://www.nerdwallet.com/article/investing/asset-allocation-guide: https://www.nerdwallet.com/article/investing/asset-allocation-guide
47,47,"""Failed to fetch the content from https://www.morningstar.com/articles/965411/asset-allocation-basics.html. Status code: 404""",https://www.morningstar.com/articles/965411/asset-allocation-basics.html: https://www.morningstar.com/articles/965411/asset-allocation-basics.html
48,48,"""Failed to fetch the content from the website. Status code: 404""",https://www.investopedia.com/terms/v/valueinvesting.asp: https://www.investopedia.com/terms/v/valueinvesting.asp
49,49,"""""""Value Investing: How Does It Work.""""""",https://www.barrons.com/articles/what-is-value-investing-and-how-does-it-work/: https://www.barrons.com/articles/what-is-value-investing-and-how-does-it-work/
50,50,"""Failed to fetch the content from the Value Investing vs Growth Investing article. Status code: 404""",https://www.investopedia.com/articles/040915/value-investing-vs-growth-investing.asp: https://www.investopedia.com/articles/040915/value-investing-vs-growth-investing.asp
51,51,"""Failed to fetch the content from https://www.investopedia.com/articles/041015/what-growth-investing.asp. Status code: 404""",https://www.investopedia.com/articles/041015/what-growth-investing.asp: https://www.investopedia.com/articles/041015/what-growth-investing.asp
52,52,"""Failed to fetch the content from Growth investing. Status code: 404""",https://www.investopedia.com/terms/g/growthinvesting.asp: https://www.investopedia.com/terms/g/growthinvesting.asp
53,53,"""Failed to fetch the content from. Status code: 404""",https://www.investopedia.com/terms/m/momentum-investing.asp: https://www.investopedia.com/terms/m/momentum-investing.asp
54,54,"""Failed to fetch the content from https://www.investopedia.com/terms/u/understanding-different-types-of-funds.asp. Status code: 404""",https://www.investopedia.com/terms/u/understanding-different-types-of-funds.asp: https://www.investopedia.com/terms/u/understanding-different-types-of-funds.asp
55,55,"""""""Failed to fetch the content from financialadvisor.asp: financialadvisor.asp. Status code: 404""""""",https://www.investopedia.com/terms/f/financialadvisor.asp: https://www.investopedia.com/terms/f/financialadvisor.asp
56,56,"""""""What does a financial advisor do""""""",https://www.forbes.com/sites/ashleaquinn/2022/04/21/what-does-a-financial-advisor-do/
57,57,"Sure, removed irrelevant words. Here is the sentence with words relating to main theme:

""Failed to fetch the content from Nerdwallet financial advisor article. Status code: 404""",https://www.nerdwallet.com/article/investing/what-is-a-financial-advisor
58,58,"""Failed to fetch the content from https://www.nolo.com/legal-encyclopedia/wills-trusts.html. Status code: 404""",https://www.nolo.com/legal-encyclopedia/wills-trusts.html: https://www.nolo.com/legal-encyclopedia/wills-trusts.html
59,59,"""""""Failed to fetch the content from https://www.finder.com/wills-and-trusts. Status code: 404""""""",https://www.finder.com/wills-and-trusts: https://www.finder.com/wills-and-trusts
60,60,"I'm sorry but there seems to be a misunderstanding; your text appears to be an error message regarding a failed attempt to fetch content from a webpage, not an article. The message indicates an inability to retrieve content from a website about wills and trusts. There are no irrelevant words within this error message; all words contribute to its meaning. Could you please rephrase your request or provide the article you'd like analyzed for unrelated content?",https://www.legalzoom.com/wills-trusts/wills
61,61,"""Failed to fetch the content from https://www.irs.gov/individuals/understanding-taxes. Status code: 404""",https://www.irs.gov/individuals/understanding-taxes: https://www.irs.gov/individuals/understanding-taxes
62,62,"""Failed to fetch the content from https://www.taxfoundation.org/topics/individual-tax. Status code: 404""",https://www.taxfoundation.org/topics/individual-tax: https://www.taxfoundation.org/topics/individual-tax
63,63,"""Failed to fetch the content from https://www.investopedia.com/terms/t/tax-planning.asp. Status code: 404""",https://www.investopedia.com/terms/t/tax-planning.asp: https://www.investopedia.com/terms/t/tax-planning.asp
64,64,"""Failed to fetch the content from https://www.investopedia.com/terms/b/behavioral-finance.asp. Status code: 404""",https://www.investopedia.com/terms/b/behavioral-finance.asp: https://www.investopedia.com/terms/b/behavioral-finance.asp
65,65,"""""""Behavioral Finance
Behavioral finance is the study of the influence of psychology on the behavior of investors or financial analysts. It also includes the subsequent effects on the markets. It focuses on the fact that investors are not always rational, have limits to their self-control, and are influenced by their own biases.

Traditional Financial Theory
Traditional finance includes the following beliefs:
Both the market and investors are perfectly rational
Investors truly care about utilitarian characteristics
Investors have perfect self-control
They are not confused by cognitive errors or information processing errors

Behavioral Finance Theory
Traits of behavioral finance are:
Investors are treated as “normal” not “rational”
They actually have limits to their self-control
Investors are influenced by their own biases
Investors make cognitive errors that can lead to wrong decisions

Decision-Making Errors and Biases
Behavioral finance views investors as “normal” but being subject to decision-making biases and errors. 

#1 Self-Deception
The concept of self-deception is a limit to the way we learn. 

#2 Heuristic Simplification
Heuristic simplification refers to information-processing errors.

#3 Emotion
Emotion in behavioral finance refers to our making decisions based on our current emotional state. 

#4 Social Influence
Social bucket is how our decision-making is influenced by others.

Top 10 Biases in Behavioral Finance
Common biases include:
Overconfidence and illusion of control
Self Attribution Bias
Hindsight Bias
Confirmation Bias
The Narrative Fallacy
Representative Bias
Framing Bias
Anchoring Bias
Loss Aversion
Herding Mentality

Overcoming Behavioral Finance Issues
#1 Focus on the Process
Reflexive – Going with your gut, which is effortless, automatic and, in fact, is our default option
Reflective – Logical and methodical, but requires effort to engage in actively
#2 Prepare, Plan and Pre-Commit
Behavioral finance teaches us to invest by preparing, by planning, and by making sure we pre-commit.",https://www.corporatefinanceinstitute.com/resources/knowledge/finance/behavioral-finance/: https://www.corporatefinanceinstitute.com/resources/knowledge/finance/behavioral-finance/
66,66,"""""""Failed to fetch content from https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/behavioral-finance. Status code: 404""""""",https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/behavioral-finance: https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/behavioral-finance
67,67,"""""""Failed to fetch the content from https://www.investopedia.com/terms/p/prospect-theory.asp. Status code: 404""""""",https://www.investopedia.com/terms/p/prospect-theory.asp: https://www.investopedia.com/terms/p/prospect-theory.asp
68,68,"""Prospect Theory - Overview, Phases, and Features
Prospect Theory
A psychology theory that states that people make decisions based on perceived losses or gains.
What is Prospect Theory?
Prospect theory is a psychology theory that describes how people make decisions when presented with alternatives that involve risk, probability, and
uncertainty. It holds that people make decisions based on perceived losses or gains.
Given the choice of equal probabilities, most people would choose to retain the wealth that they already have, rather than risk the chance to increase their current wealth. People are usually averse to the possibility of losing, such that they would rather avoid a loss rather than take a risk to make an equivalent gain.
History of Prospect Theory
The prospect theory is sometimes referred to as the loss-aversion theory. The theory was introduced by two psychologists, Daniel Kahneman, and Amos Tversky, to describe how humans make decisions when presented with several choices.
The theory was contained in the paper “
Prospect Theory: An Analysis of Decision under Risk
” that was published in the “Econometrica” journal in 1979. Since it was developed, the prospect theory’s been used in various disciplines. It is used to evaluate various aspects of political decision-making in international relations.
Phases of Prospect Theory
The theory describes the decision-making process in two phases, which include:
1. Editing phase
The editing phase refers to how people involved in decision-making characterize the options for choice or the framing effects. The effects explain how a person’s choice is influenced by the wording, order, or method in which the choices are presented.
An example to demonstrate the framing effect can be the choices that cancer patients are given. Usually, cancer patients are presented with the choice of undergoing surgery or chemotherapy to treat their illnesses, and they make a decision based on whether the outcome statistics are presented in terms of survival rates or mortality rates. Once the choices have been framed ready for decision-making, the theory enters the second phase.
2. Evaluation phase
In the evaluation phase, people tend to behave as if they would make a decision based on the potential outcomes and choose the option with a higher utility. The phase uses statistical analysis to measure and compare the outcomes of each prospect. The evaluation phase comprises two indices, i.e., the value function and the weighting function, which are used to compare the prospects.
Features of the Prospect Theory
The prospects theory comes with the following characteristics:
1. Certainty
When presented with several options to choose from, humans show a strong preference for the option with certainty. They are willing to sacrifice the option that offers more potential income in order to achieve more certainty. 
2. Small probabilities
People tend to discount very small probabilities even if there is a possibility of losing all their wealth. By discounting the small probabilities, people end up choosing higher-risk options with higher probabilities.
3. Relative positioning
Relative positioning means that people tend to focus less on their final income or wealth, and more on the relative gains or losses that they will get.  
4. Loss aversion
People tend to give more weight to losses rather than gains made by taking a certain option.
Criticism of Prospect Theory
One of the criticisms of the prospects theory is that it lacks psychological explanations for the process it talks about. The criticism comes from other psychologists who notes that factors such as human emotional and affective responses that are important in the decision-making process are absent in the model.
The theory is also criticized for the inadequate framing theory that explains why actors generate the frames they use. Decision-makers often need to deal with competing frames across various issues.""",https://www.corporatefinanceinstitute.com/resources/knowledge/finance/prospect-theory/: https://www.corporatefinanceinstitute.com/resources/knowledge/finance/prospect-theory/
69,69,"""Failed to fetch the content from Khan Academy - Prospect Theory in Economics, Finance and Accounting - Behavioral Finance.""",https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/prospect-theory: https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/prospect-theory
70,70,"""It's difficult to process your request correctly because the URL provided in the text block is not accessible and returns a 404 status code. To edit an article, I need to first access the content. Could you please provide the text you want me to work on directly or ensure the URL is correct?",https://www.investopedia.com/terms/e/emotional-finance.asp: https://www.investopedia.com/terms/e/emotional-finance.asp
71,71,"""Failed to fetch the content from https://www.corporatefinanceinstitute.com/resources/knowledge/finance/emotional-finance/. Status code: 404""",https://www.corporatefinanceinstitute.com/resources/knowledge/finance/emotional-finance/: https://www.corporatefinanceinstitute.com/resources/knowledge/finance/emotional-finance/
72,72,"""""""Failed to fetch content from https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/emotional-finance. Status code: 404""""""",https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/emotional-finance: https://www.khanacademy.org/economics-finance-and-accounting/behavioral-finance/v/emotional-finance
73,73,"""CPMI - overview
The Committee on Payments and Market Infrastructures (CPMI) is an international standard setter that promotes, monitors and makes recommendations about the safety and efficiency of payment, clearing, settlement and related arrangements, thereby supporting financial stability and the wider economy. The CPMI also serves as a forum for central bank cooperation in related oversight, policy and operational matters, including the provision of central bank services.
CPMI charter
Provides a detailed overview of our mandate, including its role, activities, organisation and more
Cross-border payments programme
Enhancing cross-border payments to make them cheaper, faster and more reliable is a priority and the G20 has endorsed a roadmap to address the key challenges. The CPMI plays a leading role in this ambitious multi-year project.
The CPMI carries out its mandate by:
identifying risks for the safety and efficiency of payment, clearing and settlement systems and resulting risks for the global financial system
sharing experiences related to payment, clearing and settlement systems, the performance of oversight functions and the provision of central bank services in order to promote common understanding, and developing policy advice or common policies for central banks
establishing and promoting global standards and recommendations for the regulation, oversight and practices of payment, clearing and settlement systems
monitoring the implementation of CPMI standards and recommendations
supporting cooperative oversight and cross-border information-sharing, including crisis communication and contingency planning for cross-border crisis management
maintaining relationships with non-CPMI central banks to share experiences and promote the implementation of CPMI standards and recommendations beyond member jurisdictions
cooperating with other financial sector standard setters, central bank bodies and international financial institutions
Contact
CPMI Secretariat
Bank for International Settlements
CH-4002 Basel
Switzerland
Email:
cpmi@bis.org
Fax: +41 61 280 9100""",https://www.bis.org/cpmi/about/overview.htm
